Pos X,Pos Y,Pos Z,Rot X,Rot Y,Rot Z,Rot W
-0.720330536365509,-0.6128653287887573,0.016763821244239807,-0.8216450214385986,-0.4920990467071533,0.04879385977983475,-0.2834734618663788
-0.7203193306922913,-0.6128765940666199,0.016738396137952805,-0.8215962052345276,-0.4921122193336487,0.04889478161931038,-0.2835748493671417
-0.7203078866004944,-0.6128755211830139,0.016739167273044586,-0.8215329051017761,-0.49221712350845337,0.04888942837715149,-0.2835769057273865
-0.720312774181366,-0.6128655076026917,0.016738340258598328,-0.8214651346206665,-0.4923122823238373,0.048869647085666656,-0.28361162543296814
-0.7202960252761841,-0.6128740906715393,0.016729339957237244,-0.8214387893676758,-0.49242475628852844,0.048746608197689056,-0.2835133671760559
-0.7202971577644348,-0.6129001975059509,0.016725383698940277,-0.8214069604873657,-0.49239230155944824,0.04892231896519661,-0.28363192081451416
-0.720291793346405,-0.6129010319709778,0.01671033725142479,-0.821341335773468,-0.49252280592918396,0.04894270375370979,-0.2835918962955475
-0.7202714681625366,-0.6129209995269775,0.01668010652065277,-0.821304440498352,-0.4925479292869568,0.049097321927547455,-0.2836284339427948
-0.7202606201171875,-0.6129529476165771,0.016640424728393555,-0.8212811350822449,-0.49261146783828735,0.049247484654188156,-0.2835593819618225
-0.7202467322349548,-0.612977921962738,0.016604438424110413,-0.8212388157844543,-0.49272581934928894,0.04941673204302788,-0.2834542691707611
-0.7202087640762329,-0.6130027174949646,0.01655484549701214,-0.8211748003959656,-0.4928421378135681,0.04948882386088371,-0.2834247946739197
-0.720323383808136,-0.6130329370498657,0.016620833426713943,-0.8212600350379944,-0.49259069561958313,0.04921574518084526,-0.2836619019508362
-0.7201606035232544,-0.6130365133285522,0.01652390882372856,-0.8210416436195374,-0.49315184354782104,0.04948805645108223,-0.2832717299461365
-0.7201334238052368,-0.6130483150482178,0.016498204320669174,-0.8210668563842773,-0.4931899309158325,0.04934967681765556,-0.2831563949584961
-0.7201130390167236,-0.613061249256134,0.01651052199304104,-0.8209815621376038,-0.493292897939682,0.04922996833920479,-0.2832449972629547
-0.7200921177864075,-0.6130992770195007,0.016488833352923393,-0.8209578990936279,-0.4932972490787506,0.04929034784436226,-0.28329598903656006
-0.7200906276702881,-0.6131365299224854,0.01647176407277584,-0.8209436535835266,-0.4933623671531677,0.04939601197838783,-0.2832050621509552
-0.7200751900672913,-0.6131691932678223,0.01644386351108551,-0.8210374712944031,-0.4933305084705353,0.04935900494456291,-0.28299495577812195
-0.7200635671615601,-0.6132076978683472,0.016406157985329628,-0.8209792375564575,-0.4933874309062958,0.04955665022134781,-0.28303003311157227
-0.7200477123260498,-0.6132315993309021,0.01635785959661007,-0.8210511803627014,-0.493355929851532,0.04970468580722809,-0.2828507721424103
-0.7200211882591248,-0.6132734417915344,0.01631852239370346,-0.8210073113441467,-0.4934203326702118,0.04997049644589424,-0.28281861543655396
-0.719972550868988,-0.6132844686508179,0.01628335937857628,-0.8210192322731018,-0.49343591928482056,0.05003422871232033,-0.2827455699443817
-0.7199153304100037,-0.613305926322937,0.016271015629172325,-0.820966899394989,-0.4935050904750824,0.050203822553157806,-0.2827467620372772
-0.7198657989501953,-0.6132793426513672,0.01626785472035408,-0.8209758996963501,-0.49358507990837097,0.05004413053393364,-0.2826090455055237
-0.7199146151542664,-0.6133026480674744,0.016379280015826225,-0.8211250305175781,-0.493171751499176,0.04996693134307861,-0.2829109728336334
-0.7197040319442749,-0.6132398247718811,0.016254618763923645,-0.820936381816864,-0.4938041865825653,0.050349559634923935,-0.28228673338890076
-0.7197821736335754,-0.6130698919296265,0.016241349279880524,-0.8219634890556335,-0.4923848509788513,0.05115307494997978,-0.28163209557533264
-0.7197219133377075,-0.6130504012107849,0.016246013343334198,-0.8219810724258423,-0.4923402667045593,0.05134022980928421,-0.2816246449947357
-0.7196484804153442,-0.6130533218383789,0.01624780334532261,-0.8219299912452698,-0.492340087890625,0.051495086401700974,-0.28174591064453125
-0.7196038961410522,-0.6130566000938416,0.01623348891735077,-0.8219507932662964,-0.492244690656662,0.05186048895120621,-0.28178495168685913
-0.7194043397903442,-0.6132158637046814,0.016208866611123085,-0.8209127187728882,-0.4936225116252899,0.05144472420215607,-0.2824757695198059
-0.7193531394004822,-0.6132214665412903,0.01619880646467209,-0.8209446668624878,-0.4934443235397339,0.05185002088546753,-0.28262028098106384
-0.7192944884300232,-0.6132371425628662,0.016179243102669716,-0.8208874464035034,-0.49333786964416504,0.052035123109817505,-0.28293782472610474
-0.7192040085792542,-0.6132591962814331,0.016255851835012436,-0.8209376931190491,-0.49318355321884155,0.052142783999443054,-0.2830412685871124
-0.7192155122756958,-0.6131834387779236,0.01620403490960598,-0.8209632635116577,-0.49318569898605347,0.05233899876475334,-0.28292712569236755
-0.71910160779953,-0.6132083535194397,0.016287149861454964,-0.8209162950515747,-0.4930036962032318,0.05242855101823807,-0.2833637297153473
-0.7190330028533936,-0.613201379776001,0.016296636313199997,-0.8209057450294495,-0.4929623007774353,0.05269450694322586,-0.283417284488678
-0.7190175652503967,-0.6131394505500793,0.01633555442094803,-0.8209972381591797,-0.49289998412132263,0.05260176956653595,-0.2832776606082916
-0.7189363241195679,-0.6131179928779602,0.01633896492421627,-0.8209011554718018,-0.49280601739883423,0.052957046777009964,-0.2836534380912781
-0.7188242077827454,-0.6131967306137085,0.016319366171956062,-0.821191668510437,-0.49266761541366577,0.05288558080792427,-0.28306564688682556
-0.7187492251396179,-0.6131576895713806,0.016313493251800537,-0.8212498426437378,-0.4926813542842865,0.0530163049697876,-0.2828482687473297
-0.7187092304229736,-0.6131462454795837,0.01631285808980465,-0.8212233185768127,-0.4925720989704132,0.05336565524339676,-0.28304988145828247
-0.7186453938484192,-0.6131383776664734,0.016305116936564445,-0.8212528824806213,-0.49253469705581665,0.053320951759815216,-0.28303730487823486
-0.7185924053192139,-0.6131368279457092,0.016298644244670868,-0.8212676048278809,-0.4924432337284088,0.05337124690413475,-0.2831442058086395
-0.7185415029525757,-0.6131450533866882,0.016339167952537537,-0.8212364315986633,-0.4923437833786011,0.053549908101558685,-0.283374160528183
-0.7184946537017822,-0.613150417804718,0.016328129917383194,-0.8211969137191772,-0.4923977553844452,0.05359942466020584,-0.28338518738746643
-0.718449056148529,-0.6131627559661865,0.016341116279363632,-0.8212602734565735,-0.4923301935195923,0.053591325879096985,-0.28332045674324036
-0.7184121608734131,-0.6131588816642761,0.016342226415872574,-0.8212483525276184,-0.4923410415649414,0.05374453216791153,-0.2833072245121002
-0.7183333039283752,-0.613145112991333,0.01634126901626587,-0.8212214708328247,-0.49234774708747864,0.05392155051231384,-0.28333988785743713
-0.7182486057281494,-0.6131356954574585,0.0163456741720438,-0.821207582950592,-0.49245861172676086,0.054096560925245285,-0.28315436840057373
-0.7181748747825623,-0.6131151914596558,0.016350157558918,-0.8211577534675598,-0.49253445863723755,0.05419974401593208,-0.28314730525016785
-0.7180806398391724,-0.6130983829498291,0.016350215300917625,-0.8211365938186646,-0.49266260862350464,0.05420326441526413,-0.28298455476760864
-0.717993438243866,-0.613090991973877,0.016352662816643715,-0.8210973143577576,-0.49272221326828003,0.05436762794852257,-0.2829633355140686
-0.717993438243866,-0.613090991973877,0.016352662816643715,-0.8210973143577576,-0.49272221326828003,0.05436762794852257,-0.2829633355140686
-0.717828094959259,-0.6130421161651611,0.01636415161192417,-0.8210187554359436,-0.4929387867450714,0.05468963831663132,-0.28275176882743835
-0.7177304625511169,-0.6130241751670837,0.01636255718767643,-0.820933997631073,-0.4932185709476471,0.05472046881914139,-0.28250420093536377
-0.7177844047546387,-0.6131815910339355,0.01647855155169964,-0.8213066458702087,-0.49215343594551086,0.05507291480898857,-0.28320926427841187
-0.717730700969696,-0.6131881475448608,0.016493670642375946,-0.8213580250740051,-0.49212712049484253,0.05509841814637184,-0.28310099244117737
-0.7176706194877625,-0.6131875514984131,0.016503803431987762,-0.8212974071502686,-0.49234628677368164,0.05512771010398865,-0.2828900218009949
-0.7176300883293152,-0.613191545009613,0.016506658867001534,-0.8212594389915466,-0.4924812912940979,0.05518990382552147,-0.28275272250175476
-0.7175693511962891,-0.6132085919380188,0.01652129553258419,-0.8212404847145081,-0.49265265464782715,0.05506228283047676,-0.2825343906879425
-0.7175143361091614,-0.6132131814956665,0.01650472916662693,-0.8212418556213379,-0.4928607940673828,0.05513429269194603,-0.2821529805660248
-0.7174866199493408,-0.6131643056869507,0.016403423622250557,-0.8210859298706055,-0.4933604300022125,0.05530077964067459,-0.28170064091682434
-0.7174246907234192,-0.6131947040557861,0.016419030725955963,-0.8211464881896973,-0.4934157133102417,0.05533986538648605,-0.2814198434352875
-0.7173601984977722,-0.613194465637207,0.01641038991510868,-0.8211628198623657,-0.49355196952819824,0.05525680258870125,-0.28114911913871765
-0.7173096537590027,-0.6132071614265442,0.01642807014286518,-0.821169912815094,-0.4935961365699768,0.055326443165540695,-0.28103703260421753
-0.7172307968139648,-0.6132102012634277,0.016449598595499992,-0.8211826682090759,-0.4936646819114685,0.05529404431581497,-0.2808856666088104
-0.717153787612915,-0.6132069826126099,0.01645170897245407,-0.821219801902771,-0.4938042461872101,0.05524701252579689,-0.2805408537387848
-0.7171023488044739,-0.6132169365882874,0.016460448503494263,-0.8212205767631531,-0.49386298656463623,0.05543934553861618,-0.2803971767425537
-0.7170432806015015,-0.6132149696350098,0.016469627618789673,-0.8212079405784607,-0.49392855167388916,0.05554402992129326,-0.28029802441596985
-0.7169681191444397,-0.6132086515426636,0.01645735651254654,-0.8211714029312134,-0.4940795302391052,0.055674370378255844,-0.2801133394241333
-0.7168744802474976,-0.613136887550354,0.016371577978134155,-0.8209502100944519,-0.4946710467338562,0.05609156936407089,-0.27963361144065857
-0.7168256044387817,-0.6131260395050049,0.01635982096195221,-0.8209003806114197,-0.4947555363178253,0.05615630000829697,-0.27961766719818115
-0.7167686223983765,-0.613117516040802,0.016358911991119385,-0.8208465576171875,-0.49496349692344666,0.05606444180011749,-0.2794257402420044
-0.7167248725891113,-0.6131025552749634,0.016372637823224068,-0.8208333849906921,-0.4949935972690582,0.05603305995464325,-0.27941790223121643
-0.7166740298271179,-0.6130833029747009,0.016379354521632195,-0.8207951188087463,-0.49511340260505676,0.056034669280052185,-0.27931728959083557
-0.7166222929954529,-0.6130662560462952,0.016400188207626343,-0.8207573890686035,-0.4952539801597595,0.05598624795675278,-0.27918896079063416
-0.7165811657905579,-0.6130378842353821,0.016413921490311623,-0.8207604289054871,-0.49530068039894104,0.05597252771258354,-0.27910006046295166
-0.7165400981903076,-0.6129938960075378,0.01643167808651924,-0.82075434923172,-0.4953641891479492,0.056004736572504044,-0.2789987623691559
-0.7164833545684814,-0.6129850745201111,0.01644650660455227,-0.8207444548606873,-0.49543315172195435,0.05612102895975113,-0.27888184785842896
-0.7164406180381775,-0.6129420399665833,0.01643257960677147,-0.8206824660301208,-0.49558284878730774,0.056264691054821014,-0.278769314289093
-0.7162117958068848,-0.6128767728805542,0.016376180574297905,-0.8204761147499084,-0.4960794150829315,0.05623573437333107,-0.27849912643432617
-0.7161603569984436,-0.6128434538841248,0.01637941785156727,-0.8204695582389832,-0.49612873792648315,0.05626968294382095,-0.2784237265586853
-0.7161072492599487,-0.6128705143928528,0.01632249727845192,-0.8205942511558533,-0.4962059557437897,0.05640169605612755,-0.27789127826690674
-0.7160680294036865,-0.6128376126289368,0.01631559059023857,-0.8205339312553406,-0.49628037214279175,0.05662122741341591,-0.2778922915458679
-0.7160517573356628,-0.6127907037734985,0.016319874674081802,-0.8204257488250732,-0.49636104702949524,0.05681338906288147,-0.27802810072898865
-0.7162055969238281,-0.6128121018409729,0.01633686013519764,-0.820547342300415,-0.49591130018234253,0.057442180812358856,-0.2783423960208893
-0.7160397171974182,-0.6126769781112671,0.016336794942617416,-0.8203363418579102,-0.4963248372077942,0.057226717472076416,-0.27827152609825134
-0.7161645889282227,-0.6126886606216431,0.01632617972791195,-0.820453941822052,-0.4959939420223236,0.05788222327828407,-0.2783794701099396
-0.7161573767662048,-0.6126344799995422,0.016306227073073387,-0.8204066157341003,-0.4960007071495056,0.05824291706085205,-0.27843156456947327
-0.7161440849304199,-0.6125847101211548,0.016300363466143608,-0.8203684687614441,-0.4959770143032074,0.0585942268371582,-0.27851229906082153
-0.7161331176757812,-0.6125248670578003,0.016272006556391716,-0.8203814625740051,-0.4959643483161926,0.05899546295404434,-0.2784118354320526
-0.7161281704902649,-0.6124787330627441,0.016246719285845757,-0.8204054236412048,-0.49587106704711914,0.05932717025279999,-0.2784372866153717
-0.7161100506782532,-0.6124363541603088,0.01623675972223282,-0.8204308748245239,-0.4958193302154541,0.0596076175570488,-0.2783941626548767
-0.7161142826080322,-0.6123811602592468,0.01620352640748024,-0.8205119371414185,-0.49576428532600403,0.05986327305436134,-0.2781986892223358
-0.716119110584259,-0.6123440265655518,0.01620587706565857,-0.8205796480178833,-0.49561357498168945,0.06012282893061638,-0.27821117639541626
-0.7161663174629211,-0.6121814250946045,0.016295554116368294,-0.8203310370445251,-0.4957488477230072,0.05988020449876785,-0.27875521779060364
-0.716184139251709,-0.6121695637702942,0.016276894137263298,-0.8204137682914734,-0.49553725123405457,0.060354892164468765,-0.27878573536872864
-0.7162057757377625,-0.6121285557746887,0.016269521787762642,-0.8204366564750671,-0.4955483078956604,0.06066224351525307,-0.2786320447921753
-0.7162332534790039,-0.6120831966400146,0.01626177877187729,-0.8203877806663513,-0.49552035331726074,0.06099988892674446,-0.27875185012817383
-0.7162495255470276,-0.6120594143867493,0.016231317073106766,-0.8203668594360352,-0.49535444378852844,0.06155519559979439,-0.2789861559867859
-0.716259241104126,-0.6120203137397766,0.016221214085817337,-0.8203253746032715,-0.4953419864177704,0.061846211552619934,-0.2790658175945282
-0.7162607312202454,-0.6119644045829773,0.016176583245396614,-0.8202647566795349,-0.49534744024276733,0.06238975748419762,-0.27911320328712463
-0.7162718772888184,-0.6119023561477661,0.016159111633896828,-0.8202243447303772,-0.4953671395778656,0.06275065988302231,-0.27911627292633057
-0.717246413230896,-0.612036406993866,0.016498852521181107,-0.8234186172485352,-0.4889681041240692,0.06452576816082001,-0.28058603405952454
-0.7167291045188904,-0.6117469072341919,0.016118183732032776,-0.8219640254974365,-0.4925922453403473,0.06499358266592026,-0.2783953845500946
-0.7164987325668335,-0.6116004586219788,0.016090359538793564,-0.8212994337081909,-0.49365633726119995,0.0646943673491478,-0.27854156494140625
-0.7163521647453308,-0.6115223169326782,0.01611778885126114,-0.8208023905754089,-0.4944552481174469,0.06415075063705444,-0.27871498465538025
-0.7163533568382263,-0.6113712191581726,0.01610693149268627,-0.8205540776252747,-0.49502044916152954,0.06416435539722443,-0.27843981981277466
-0.7163426280021667,-0.6112871170043945,0.016102392226457596,-0.8204957842826843,-0.4951133728027344,0.06429604440927505,-0.27841612696647644
-0.7163495421409607,-0.6112290024757385,0.016092568635940552,-0.8205388188362122,-0.4949958026409149,0.06465804576873779,-0.27841421961784363
-0.716370701789856,-0.6111794710159302,0.0160976592451334,-0.8205283284187317,-0.49495628476142883,0.0649009495973587,-0.2784592807292938
-0.7163920402526855,-0.6111257076263428,0.01606576330959797,-0.8204883337020874,-0.49501076340675354,0.06522428244352341,-0.2784043848514557
-0.7164242267608643,-0.611075758934021,0.016045793890953064,-0.8204683661460876,-0.49506744742393494,0.06536965072154999,-0.2783285677433014
-0.7164576053619385,-0.6110537052154541,0.01603122241795063,-0.820478081703186,-0.49509522318840027,0.0655198022723198,-0.2782149612903595
-0.7164817452430725,-0.6110130548477173,0.016024043783545494,-0.820436954498291,-0.4951270520687103,0.06567884981632233,-0.2782420516014099
-0.7164953947067261,-0.6109815239906311,0.01600136235356331,-0.8204528093338013,-0.49525338411331177,0.06561748683452606,-0.27798521518707275
-0.7165232300758362,-0.6109664440155029,0.01599189266562462,-0.8204761743545532,-0.4951978623867035,0.06577611714601517,-0.2779773473739624
-0.7165210247039795,-0.6109360456466675,0.01597554236650467,-0.8205395340919495,-0.49518144130706787,0.06582661718130112,-0.2778078317642212
-0.716526448726654,-0.6108894348144531,0.015965327620506287,-0.8208199739456177,-0.49472203850746155,0.06607436388731003,-0.2777389585971832
-0.7165887355804443,-0.6108832955360413,0.01596071571111679,-0.8208911418914795,-0.49457457661628723,0.06636852771043777,-0.27772098779678345
-0.7166372537612915,-0.6108754873275757,0.015941163524985313,-0.8209803700447083,-0.4944457411766052,0.06672723591327667,-0.27760049700737
-0.7166847586631775,-0.610865592956543,0.015927983447909355,-0.8210995197296143,-0.4942835569381714,0.06695500016212463,-0.2774825394153595
-0.7163224220275879,-0.6106634140014648,0.01583915948867798,-0.8205104470252991,-0.49612149596214294,0.06587959825992584,-0.27619946002960205
-0.7163277268409729,-0.6106247305870056,0.015802375972270966,-0.8205097317695618,-0.4961574673652649,0.06609905511140823,-0.27608394622802734
-0.7163432240486145,-0.6105950474739075,0.015773149207234383,-0.8205618858337402,-0.49617454409599304,0.06629174202680588,-0.2758522927761078
-0.716350793838501,-0.6105709075927734,0.01571010798215866,-0.8206296563148499,-0.4961182177066803,0.0666092112660408,-0.275675505399704
-0.71639084815979,-0.6105557084083557,0.015654118731617928,-0.8207712769508362,-0.4960072338581085,0.06670454144477844,-0.2754305303096771
-0.7167770862579346,-0.6108295917510986,0.015785368159413338,-0.8214216828346252,-0.49411541223526,0.06792190670967102,-0.27659186720848083
-0.7163771390914917,-0.6104993224143982,0.015556049533188343,-0.8208879828453064,-0.4958316385746002,0.06742098182439804,-0.2752244472503662
-0.7167006134986877,-0.6107259392738342,0.01566762663424015,-0.8214709758758545,-0.49415069818496704,0.06850311905145645,-0.2762388586997986
-0.7166812419891357,-0.6107022762298584,0.015647215768694878,-0.8215753436088562,-0.493943989276886,0.06883683055639267,-0.27621549367904663
-0.7166823744773865,-0.6106768250465393,0.015607704408466816,-0.8216808438301086,-0.4936620891094208,0.06946796923875809,-0.2762473225593567
-0.7167356610298157,-0.6106871366500854,0.015598789788782597,-0.8220683336257935,-0.49276551604270935,0.07016166299581528,-0.2765202224254608
-0.7167056798934937,-0.6106305122375488,0.015544097870588303,-0.8221078515052795,-0.4927016794681549,0.07056473940610886,-0.27641353011131287
-0.7166669368743896,-0.6105817556381226,0.015502557158470154,-0.8221532702445984,-0.4926561117172241,0.07090315967798233,-0.27627283334732056
-0.7165162563323975,-0.6105258464813232,0.015442893840372562,-0.8214563727378845,-0.493805468082428,0.07090488821268082,-0.2762932777404785
-0.7164590954780579,-0.610468327999115,0.015394195914268494,-0.8214634656906128,-0.49387964606285095,0.07112694531679153,-0.276082843542099
-0.7161846160888672,-0.6102190613746643,0.015293610282242298,-0.8211809992790222,-0.4946824908256531,0.07083713263273239,-0.2755599021911621
-0.7162149548530579,-0.6101126670837402,0.01524201687425375,-0.8217850923538208,-0.49384716153144836,0.07121769338846207,-0.2751588821411133
-0.7161531448364258,-0.6101019978523254,0.015231713652610779,-0.8212969303131104,-0.4944579601287842,0.07134025543928146,-0.27548763155937195
-0.715918242931366,-0.6097480654716492,0.015115214511752129,-0.8207471370697021,-0.49620309472084045,0.07043363153934479,-0.2742184102535248
-0.7158944606781006,-0.6096881031990051,0.015102392062544823,-0.820774495601654,-0.4960997700691223,0.07084940373897552,-0.2742164731025696
-0.7159050107002258,-0.609538197517395,0.015068963170051575,-0.8212743401527405,-0.4953877329826355,0.07115274667739868,-0.27392855286598206
-0.7158600091934204,-0.6094725131988525,0.015066790394484997,-0.8212979435920715,-0.4953700006008148,0.07141425460577011,-0.2738218605518341
-0.7157652974128723,-0.6094947457313538,0.015064327977597713,-0.8208661079406738,-0.4958142042160034,0.07178357243537903,-0.27421602606773376
-0.7156950235366821,-0.609444260597229,0.015053370967507362,-0.8209036588668823,-0.49571505188941956,0.07214589416980743,-0.2741873264312744
-0.7155789732933044,-0.6094843745231628,0.015005217865109444,-0.8212485313415527,-0.4955065846443176,0.07229571789503098,-0.27349138259887695
-0.715508222579956,-0.6094245314598083,0.014977294951677322,-0.8213163018226624,-0.49533915519714355,0.07254954427480698,-0.27352386713027954
-0.7155020236968994,-0.6092972159385681,0.015019054524600506,-0.8212475776672363,-0.49541357159614563,0.07234913110733032,-0.2736486494541168
